Card Name,Mana Cost,Rarity,J2SJosh Rating,Cast Bucket,Required Colors,Hybrid Colors,Archetype,Archetype Code,Archetype Size,Role In Archetype,Rating Note,Scryfall URL,Image URL
Inspired Tethermage,{2}{G},Common,1.5,Mono Green,G,,Blue/Black/Green,UBG,3,Mono,,https://scryfall.com/card/fra/109/inspired-tethermage,https://cards.scryfall.io/normal/front/0/7/073f4998-a204-447b-93d5-746ae87fd6a1.jpg?1788878192
Inspired Tethermage,{2}{G},Common,1.5,Mono Green,G,,Blue/Red/Green,URG,3,Mono,,https://scryfall.com/card/fra/109/inspired-tethermage,https://cards.scryfall.io/normal/front/0/7/073f4998-a204-447b-93d5-746ae87fd6a1.jpg?1788878192
Inspired Tethermage,{2}{G},Common,1.5,Mono Green,G,,Black/Red/Green,BRG,3,Mono,,https://scryfall.com/card/fra/109/inspired-tethermage,https://cards.scryfall.io/normal/front/0/7/073f4998-a204-447b-93d5-746ae87fd6a1.jpg?1788878192
Inspired Tethermage,{2}{G},Common,1.5,Mono Green,G,,White/Blue/Black/Green,WUBG,4,Mono,,https://scryfall.com/card/fra/109/inspired-tethermage,https://cards.scryfall.io/normal/front/0/7/073f4998-a204-447b-93d5-746ae87fd6a1.jpg?1788878192
Inspired Tethermage,{2}{G},Common,1.5,Mono Green,G,,White/Blue/Red/Green,WURG,4,Mono,,https://scryfall.com/card/fra/109/inspired-tethermage,https://cards.scryfall.io/normal/front/0/7/073f4998-a204-447b-93d5-746ae87fd6a1.jpg?1788878192
Inspired Tethermage,{2}{G},Common,1.5,Mono Green,G,,White/Black/Red/Green,WBRG,4,Mono,,https://scryfall.com/card/fra/109/inspired-tethermage,https://cards.scryfall.io/normal/front/0/7/073f4998-a204-447b-93d5-746ae87fd6a1.jpg?1788878192
Inspired Tethermage,{2}{G},Common,1.5,Mono Green,G,,Blue/Black/Red/Green,UBRG,4,Mono,,https://scryfall.com/card/fra/109/inspired-tethermage,https://cards.scryfall.io/normal/front/0/7/073f4998-a204-447b-93d5-746ae87fd6a1.jpg?1788878192
Inspired Tethermage,{2}{G},Common,1.5,Mono Green,G,,White/Blue/Black/Red/Green,WUBRG,5,Mono,,https://scryfall.com/card/fra/109/inspired-tethermage,https://cards.scryfall.io/normal/front/0/7/073f4998-a204-447b-93d5-746ae87fd6a1.jpg?1788878192
Omnipresence,{5}{G}{G}{G},Mythic,0.0,Mono Green,G,,Green,G,1,Mono,,https://scryfall.com/card/fra/110/omnipresence,https://cards.scryfall.io/normal/front/e/a/eaf9dc77-c83b-49cf-84be-6bd791cb925e.jpg?1789470856
Omnipresence,{5}{G}{G}{G},Mythic,0.0,Mono Green,G,,White/Green,WG,2,Mono,,https://scryfall.com/card/fra/110/omnipresence,https://cards.scryfall.io/normal/front/e/a/eaf9dc77-c83b-49cf-84be-6bd791cb925e.jpg?1789470856
Omnipresence,{5}{G}{G}{G},Mythic,0.0,Mono Green,G,,Blue/Green,UG,2,Mono,,https://scryfall.com/card/fra/110/omnipresence,https://cards.scryfall.io/normal/front/e/a/eaf9dc77-c83b-49cf-84be-6bd791cb925e.jpg?1789470856
Omnipresence,{5}{G}{G}{G},Mythic,0.0,Mono Green,G,,Black/Green,BG,2,Mono,,https://scryfall.com/card/fra/110/omnipresence,https://cards.scryfall.io/normal/front/e/a/eaf9dc77-c83b-49cf-84be-6bd791cb925e.jpg?1789470856
Omnipresence,{5}{G}{G}{G},Mythic,0.0,Mono Green,G,,Red/Green,RG,2,Mono,,https://scryfall.com/card/fra/110/omnipresence,https://cards.scryfall.io/normal/front/e/a/eaf9dc77-c83b-49cf-84be-6bd791cb925e.jpg?1789470856
Omnipresence,{5}{G}{G}{G},Mythic,0.0,Mono Green,G,,White/Blue/Green,WUG,3,Mono,,https://scryfall.com/card/fra/110/omnipresence,https://cards.scryfall.io/normal/front/e/a/eaf9dc77-c83b-49cf-84be-6bd791cb925e.jpg?1789470856
Omnipresence,{5}{G}{G}{G},Mythic,0.0,Mono Green,G,,White/Black/Green,WBG,3,Mono,,https://scryfall.com/card/fra/110/omnipresence,https://cards.scryfall.io/normal/front/e/a/eaf9dc77-c83b-49cf-84be-6bd791cb925e.jpg?1789470856
Omnipresence,{5}{G}{G}{G},Mythic,0.0,Mono Green,G,,White/Red/Green,WRG,3,Mono,,https://scryfall.com/card/fra/110/omnipresence,https://cards.scryfall.io/normal/front/e/a/eaf9dc77-c83b-49cf-84be-6bd791cb925e.jpg?1789470856
Omnipresence,{5}{G}{G}{G},Mythic,0.0,Mono Green,G,,Blue/Black/Green,UBG,3,Mono,,https://scryfall.com/card/fra/110/omnipresence,https://cards.scryfall.io/normal/front/e/a/eaf9dc77-c83b-49cf-84be-6bd791cb925e.jpg?1789470856
Omnipresence,{5}{G}{G}{G},Mythic,0.0,Mono Green,G,,Blue/Red/Green,URG,3,Mono,,https://scryfall.com/card/fra/110/omnipresence,https://cards.scryfall.io/normal/front/e/a/eaf9dc77-c83b-49cf-84be-6bd791cb925e.jpg?1789470856
Omnipresence,{5}{G}{G}{G},Mythic,0.0,Mono Green,G,,Black/Red/Green,BRG,3,Mono,,https://scryfall.com/card/fra/110/omnipresence,https://cards.scryfall.io/normal/front/e/a/eaf9dc77-c83b-49cf-84be-6bd791cb925e.jpg?1789470856
Omnipresence,{5}{G}{G}{G},Mythic,0.0,Mono Green,G,,White/Blue/Black/Green,WUBG,4,Mono,,https://scryfall.com/card/fra/110/omnipresence,https://cards.scryfall.io/normal/front/e/a/eaf9dc77-c83b-49cf-84be-6bd791cb925e.jpg?1789470856
Omnipresence,{5}{G}{G}{G},Mythic,0.0,Mono Green,G,,White/Blue/Red/Green,WURG,4,Mono,,https://scryfall.com/card/fra/110/omnipresence,https://cards.scryfall.io/normal/front/e/a/eaf9dc77-c83b-49cf-84be-6bd791cb925e.jpg?1789470856
Omnipresence,{5}{G}{G}{G},Mythic,0.0,Mono Green,G,,White/Black/Red/Green,WBRG,4,Mono,,https://scryfall.com/card/fra/110/omnipresence,https://cards.scryfall.io/normal/front/e/a/eaf9dc77-c83b-49cf-84be-6bd791cb925e.jpg?1789470856
Omnipresence,{5}{G}{G}{G},Mythic,0.0,Mono Green,G,,Blue/Black/Red/Green,UBRG,4,Mono,,https://scryfall.com/card/fra/110/omnipresence,https://cards.scryfall.io/normal/front/e/a/eaf9dc77-c83b-49cf-84be-6bd791cb925e.jpg?1789470856
Omnipresence,{5}{G}{G}{G},Mythic,0.0,Mono Green,G,,White/Blue/Black/Red/Green,WUBRG,5,Mono,,https://scryfall.com/card/fra/110/omnipresence,https://cards.scryfall.io/normal/front/e/a/eaf9dc77-c83b-49cf-84be-6bd791cb925e.jpg?1789470856
Puppet Crafting,{1}{G},Rare,3.5,Mono Green,G,,Green,G,1,Mono,,https://scryfall.com/card/fra/111/puppet-crafting,https://cards.scryfall.io/normal/front/6/b/6b8789a6-3b63-4198-af5f-c2f2f49fafd9.jpg?1789470736
Puppet Crafting,{1}{G},Rare,3.5,Mono Green,G,,White/Green,WG,2,Mono,,https://scryfall.com/card/fra/111/puppet-crafting,https://cards.scryfall.io/normal/front/6/b/6b8789a6-3b63-4198-af5f-c2f2f49fafd9.jpg?1789470736
Puppet Crafting,{1}{G},Rare,3.5,Mono Green,G,,Blue/Green,UG,2,Mono,,https://scryfall.com/card/fra/111/puppet-crafting,https://cards.scryfall.io/normal/front/6/b/6b8789a6-3b63-4198-af5f-c2f2f49fafd9.jpg?1789470736
Puppet Crafting,{1}{G},Rare,3.5,Mono Green,G,,Black/Green,BG,2,Mono,,https://scryfall.com/card/fra/111/puppet-crafting,https://cards.scryfall.io/normal/front/6/b/6b8789a6-3b63-4198-af5f-c2f2f49fafd9.jpg?1789470736
Puppet Crafting,{1}{G},Rare,3.5,Mono Green,G,,Red/Green,RG,2,Mono,,https://scryfall.com/card/fra/111/puppet-crafting,https://cards.scryfall.io/normal/front/6/b/6b8789a6-3b63-4198-af5f-c2f2f49fafd9.jpg?1789470736
Puppet Crafting,{1}{G},Rare,3.5,Mono Green,G,,White/Blue/Green,WUG,3,Mono,,https://scryfall.com/card/fra/111/puppet-crafting,https://cards.scryfall.io/normal/front/6/b/6b8789a6-3b63-4198-af5f-c2f2f49fafd9.jpg?1789470736
Puppet Crafting,{1}{G},Rare,3.5,Mono Green,G,,White/Black/Green,WBG,3,Mono,,https://scryfall.com/card/fra/111/puppet-crafting,https://cards.scryfall.io/normal/front/6/b/6b8789a6-3b63-4198-af5f-c2f2f49fafd9.jpg?1789470736
Puppet Crafting,{1}{G},Rare,3.5,Mono Green,G,,White/Red/Green,WRG,3,Mono,,https://scryfall.com/card/fra/111/puppet-crafting,https://cards.scryfall.io/normal/front/6/b/6b8789a6-3b63-4198-af5f-c2f2f49fafd9.jpg?1789470736
Puppet Crafting,{1}{G},Rare,3.5,Mono Green,G,,Blue/Black/Green,UBG,3,Mono,,https://scryfall.com/card/fra/111/puppet-crafting,https://cards.scryfall.io/normal/front/6/b/6b8789a6-3b63-4198-af5f-c2f2f49fafd9.jpg?1789470736
Puppet Crafting,{1}{G},Rare,3.5,Mono Green,G,,Blue/Red/Green,URG,3,Mono,,https://scryfall.com/card/fra/111/puppet-crafting,https://cards.scryfall.io/normal/front/6/b/6b8789a6-3b63-4198-af5f-c2f2f49fafd9.jpg?1789470736
Puppet Crafting,{1}{G},Rare,3.5,Mono Green,G,,Black/Red/Green,BRG,3,Mono,,https://scryfall.com/card/fra/111/puppet-crafting,https://cards.scryfall.io/normal/front/6/b/6b8789a6-3b63-4198-af5f-c2f2f49fafd9.jpg?1789470736
Puppet Crafting,{1}{G},Rare,3.5,Mono Green,G,,White/Blue/Black/Green,WUBG,4,Mono,,https://scryfall.com/card/fra/111/puppet-crafting,https://cards.scryfall.io/normal/front/6/b/6b8789a6-3b63-4198-af5f-c2f2f49fafd9.jpg?1789470736
Puppet Crafting,{1}{G},Rare,3.5,Mono Green,G,,White/Blue/Red/Green,WURG,4,Mono,,https://scryfall.com/card/fra/111/puppet-crafting,https://cards.scryfall.io/normal/front/6/b/6b8789a6-3b63-4198-af5f-c2f2f49fafd9.jpg?1789470736
Puppet Crafting,{1}{G},Rare,3.5,Mono Green,G,,White/Black/Red/Green,WBRG,4,Mono,,https://scryfall.com/card/fra/111/puppet-crafting,https://cards.scryfall.io/normal/front/6/b/6b8789a6-3b63-4198-af5f-c2f2f49fafd9.jpg?1789470736
Puppet Crafting,{1}{G},Rare,3.5,Mono Green,G,,Blue/Black/Red/Green,UBRG,4,Mono,,https://scryfall.com/card/fra/111/puppet-crafting,https://cards.scryfall.io/normal/front/6/b/6b8789a6-3b63-4198-af5f-c2f2f49fafd9.jpg?1789470736
Puppet Crafting,{1}{G},Rare,3.5,Mono Green,G,,White/Blue/Black/Red/Green,WUBRG,5,Mono,,https://scryfall.com/card/fra/111/puppet-crafting,https://cards.scryfall.io/normal/front/6/b/6b8789a6-3b63-4198-af5f-c2f2f49fafd9.jpg?1789470736
Restore with Empathy,{2}{G},Uncommon,2.0,Mono Green,G,,Green,G,1,Mono,,https://scryfall.com/card/fra/112/restore-with-empathy,https://cards.scryfall.io/normal/front/3/5/3546b93b-a7d1-451d-a369-22cc8ddcd00d.jpg?1788865848
Restore with Empathy,{2}{G},Uncommon,2.0,Mono Green,G,,White/Green,WG,2,Mono,,https://scryfall.com/card/fra/112/restore-with-empathy,https://cards.scryfall.io/normal/front/3/5/3546b93b-a7d1-451d-a369-22cc8ddcd00d.jpg?1788865848
Restore with Empathy,{2}{G},Uncommon,2.0,Mono Green,G,,Blue/Green,UG,2,Mono,,https://scryfall.com/card/fra/112/restore-with-empathy,https://cards.scryfall.io/normal/front/3/5/3546b93b-a7d1-451d-a369-22cc8ddcd00d.jpg?1788865848
Restore with Empathy,{2}{G},Uncommon,2.0,Mono Green,G,,Black/Green,BG,2,Mono,,https://scryfall.com/card/fra/112/restore-with-empathy,https://cards.scryfall.io/normal/front/3/5/3546b93b-a7d1-451d-a369-22cc8ddcd00d.jpg?1788865848
Restore with Empathy,{2}{G},Uncommon,2.0,Mono Green,G,,Red/Green,RG,2,Mono,,https://scryfall.com/card/fra/112/restore-with-empathy,https://cards.scryfall.io/normal/front/3/5/3546b93b-a7d1-451d-a369-22cc8ddcd00d.jpg?1788865848
Restore with Empathy,{2}{G},Uncommon,2.0,Mono Green,G,,White/Blue/Green,WUG,3,Mono,,https://scryfall.com/card/fra/112/restore-with-empathy,https://cards.scryfall.io/normal/front/3/5/3546b93b-a7d1-451d-a369-22cc8ddcd00d.jpg?1788865848
Restore with Empathy,{2}{G},Uncommon,2.0,Mono Green,G,,White/Black/Green,WBG,3,Mono,,https://scryfall.com/card/fra/112/restore-with-empathy,https://cards.scryfall.io/normal/front/3/5/3546b93b-a7d1-451d-a369-22cc8ddcd00d.jpg?1788865848
Restore with Empathy,{2}{G},Uncommon,2.0,Mono Green,G,,White/Red/Green,WRG,3,Mono,,https://scryfall.com/card/fra/112/restore-with-empathy,https://cards.scryfall.io/normal/front/3/5/3546b93b-a7d1-451d-a369-22cc8ddcd00d.jpg?1788865848
Restore with Empathy,{2}{G},Uncommon,2.0,Mono Green,G,,Blue/Black/Green,UBG,3,Mono,,https://scryfall.com/card/fra/112/restore-with-empathy,https://cards.scryfall.io/normal/front/3/5/3546b93b-a7d1-451d-a369-22cc8ddcd00d.jpg?1788865848
Restore with Empathy,{2}{G},Uncommon,2.0,Mono Green,G,,Blue/Red/Green,URG,3,Mono,,https://scryfall.com/card/fra/112/restore-with-empathy,https://cards.scryfall.io/normal/front/3/5/3546b93b-a7d1-451d-a369-22cc8ddcd00d.jpg?1788865848
Restore with Empathy,{2}{G},Uncommon,2.0,Mono Green,G,,Black/Red/Green,BRG,3,Mono,,https://scryfall.com/card/fra/112/restore-with-empathy,https://cards.scryfall.io/normal/front/3/5/3546b93b-a7d1-451d-a369-22cc8ddcd00d.jpg?1788865848
Restore with Empathy,{2}{G},Uncommon,2.0,Mono Green,G,,White/Blue/Black/Green,WUBG,4,Mono,,https://scryfall.com/card/fra/112/restore-with-empathy,https://cards.scryfall.io/normal/front/3/5/3546b93b-a7d1-451d-a369-22cc8ddcd00d.jpg?1788865848
Restore with Empathy,{2}{G},Uncommon,2.0,Mono Green,G,,White/Blue/Red/Green,WURG,4,Mono,,https://scryfall.com/card/fra/112/restore-with-empathy,https://cards.scryfall.io/normal/front/3/5/3546b93b-a7d1-451d-a369-22cc8ddcd00d.jpg?1788865848
Restore with Empathy,{2}{G},Uncommon,2.0,Mono Green,G,,White/Black/Red/Green,WBRG,4,Mono,,https://scryfall.com/card/fra/112/restore-with-empathy,https://cards.scryfall.io/normal/front/3/5/3546b93b-a7d1-451d-a369-22cc8ddcd00d.jpg?1788865848
Restore with Empathy,{2}{G},Uncommon,2.0,Mono Green,G,,Blue/Black/Red/Green,UBRG,4,Mono,,https://scryfall.com/card/fra/112/restore-with-empathy,https://cards.scryfall.io/normal/front/3/5/3546b93b-a7d1-451d-a369-22cc8ddcd00d.jpg?1788865848
Restore with Empathy,{2}{G},Uncommon,2.0,Mono Green,G,,White/Blue/Black/Red/Green,WUBRG,5,Mono,,https://scryfall.com/card/fra/112/restore-with-empathy,https://cards.scryfall.io/normal/front/3/5/3546b93b-a7d1-451d-a369-22cc8ddcd00d.jpg?1788865848
Simulacrum Shaper,{1}{G}{G},Rare,4.0,Mono Green,G,,Green,G,1,Mono,,https://scryfall.com/card/fra/113/simulacrum-shaper,https://cards.scryfall.io/normal/front/7/c/7c725702-8696-4e5a-8318-62f5e2616d52.jpg?1789470857
Simulacrum Shaper,{1}{G}{G},Rare,4.0,Mono Green,G,,White/Green,WG,2,Mono,,https://scryfall.com/card/fra/113/simulacrum-shaper,https://cards.scryfall.io/normal/front/7/c/7c725702-8696-4e5a-8318-62f5e2616d52.jpg?1789470857
Simulacrum Shaper,{1}{G}{G},Rare,4.0,Mono Green,G,,Blue/Green,UG,2,Mono,,https://scryfall.com/card/fra/113/simulacrum-shaper,https://cards.scryfall.io/normal/front/7/c/7c725702-8696-4e5a-8318-62f5e2616d52.jpg?1789470857
Simulacrum Shaper,{1}{G}{G},Rare,4.0,Mono Green,G,,Black/Green,BG,2,Mono,,https://scryfall.com/card/fra/113/simulacrum-shaper,https://cards.scryfall.io/normal/front/7/c/7c725702-8696-4e5a-8318-62f5e2616d52.jpg?1789470857
Simulacrum Shaper,{1}{G}{G},Rare,4.0,Mono Green,G,,Red/Green,RG,2,Mono,,https://scryfall.com/card/fra/113/simulacrum-shaper,https://cards.scryfall.io/normal/front/7/c/7c725702-8696-4e5a-8318-62f5e2616d52.jpg?1789470857
Simulacrum Shaper,{1}{G}{G},Rare,4.0,Mono Green,G,,White/Blue/Green,WUG,3,Mono,,https://scryfall.com/card/fra/113/simulacrum-shaper,https://cards.scryfall.io/normal/front/7/c/7c725702-8696-4e5a-8318-62f5e2616d52.jpg?1789470857
Simulacrum Shaper,{1}{G}{G},Rare,4.0,Mono Green,G,,White/Black/Green,WBG,3,Mono,,https://scryfall.com/card/fra/113/simulacrum-shaper,https://cards.scryfall.io/normal/front/7/c/7c725702-8696-4e5a-8318-62f5e2616d52.jpg?1789470857
Simulacrum Shaper,{1}{G}{G},Rare,4.0,Mono Green,G,,White/Red/Green,WRG,3,Mono,,https://scryfall.com/card/fra/113/simulacrum-shaper,https://cards.scryfall.io/normal/front/7/c/7c725702-8696-4e5a-8318-62f5e2616d52.jpg?1789470857
Simulacrum Shaper,{1}{G}{G},Rare,4.0,Mono Green,G,,Blue/Black/Green,UBG,3,Mono,,https://scryfall.com/card/fra/113/simulacrum-shaper,https://cards.scryfall.io/normal/front/7/c/7c725702-8696-4e5a-8318-62f5e2616d52.jpg?1789470857
Simulacrum Shaper,{1}{G}{G},Rare,4.0,Mono Green,G,,Blue/Red/Green,URG,3,Mono,,https://scryfall.com/card/fra/113/simulacrum-shaper,https://cards.scryfall.io/normal/front/7/c/7c725702-8696-4e5a-8318-62f5e2616d52.jpg?1789470857
Simulacrum Shaper,{1}{G}{G},Rare,4.0,Mono Green,G,,Black/Red/Green,BRG,3,Mono,,https://scryfall.com/card/fra/113/simulacrum-shaper,https://cards.scryfall.io/normal/front/7/c/7c725702-8696-4e5a-8318-62f5e2616d52.jpg?1789470857
Simulacrum Shaper,{1}{G}{G},Rare,4.0,Mono Green,G,,White/Blue/Black/Green,WUBG,4,Mono,,https://scryfall.com/card/fra/113/simulacrum-shaper,https://cards.scryfall.io/normal/front/7/c/7c725702-8696-4e5a-8318-62f5e2616d52.jpg?1789470857
Simulacrum Shaper,{1}{G}{G},Rare,4.0,Mono Green,G,,White/Blue/Red/Green,WURG,4,Mono,,https://scryfall.com/card/fra/113/simulacrum-shaper,https://cards.scryfall.io/normal/front/7/c/7c725702-8696-4e5a-8318-62f5e2616d52.jpg?1789470857
Simulacrum Shaper,{1}{G}{G},Rare,4.0,Mono Green,G,,White/Black/Red/Green,WBRG,4,Mono,,https://scryfall.com/card/fra/113/simulacrum-shaper,https://cards.scryfall.io/normal/front/7/c/7c725702-8696-4e5a-8318-62f5e2616d52.jpg?1789470857
Simulacrum Shaper,{1}{G}{G},Rare,4.0,Mono Green,G,,Blue/Black/Red/Green,UBRG,4,Mono,,https://scryfall.com/card/fra/113/simulacrum-shaper,https://cards.scryfall.io/normal/front/7/c/7c725702-8696-4e5a-8318-62f5e2616d52.jpg?1789470857
Simulacrum Shaper,{1}{G}{G},Rare,4.0,Mono Green,G,,White/Blue/Black/Red/Green,WUBRG,5,Mono,,https://scryfall.com/card/fra/113/simulacrum-shaper,https://cards.scryfall.io/normal/front/7/c/7c725702-8696-4e5a-8318-62f5e2616d52.jpg?1789470857
Something Worth Saving,{1}{G},Common,2.0,Mono Green,G,,Green,G,1,Mono,,https://scryfall.com/card/fra/114/something-worth-saving,https://cards.scryfall.io/normal/front/0/2/02ee7817-40af-4fcf-a2df-eb218b669281.jpg?1788878199
Something Worth Saving,{1}{G},Common,2.0,Mono Green,G,,White/Green,WG,2,Mono,,https://scryfall.com/card/fra/114/something-worth-saving,https://cards.scryfall.io/normal/front/0/2/02ee7817-40af-4fcf-a2df-eb218b669281.jpg?1788878199
Something Worth Saving,{1}{G},Common,2.0,Mono Green,G,,Blue/Green,UG,2,Mono,,https://scryfall.com/card/fra/114/something-worth-saving,https://cards.scryfall.io/normal/front/0/2/02ee7817-40af-4fcf-a2df-eb218b669281.jpg?1788878199
Something Worth Saving,{1}{G},Common,2.0,Mono Green,G,,Black/Green,BG,2,Mono,,https://scryfall.com/card/fra/114/something-worth-saving,https://cards.scryfall.io/normal/front/0/2/02ee7817-40af-4fcf-a2df-eb218b669281.jpg?1788878199
Something Worth Saving,{1}{G},Common,2.0,Mono Green,G,,Red/Green,RG,2,Mono,,https://scryfall.com/card/fra/114/something-worth-saving,https://cards.scryfall.io/normal/front/0/2/02ee7817-40af-4fcf-a2df-eb218b669281.jpg?1788878199
Something Worth Saving,{1}{G},Common,2.0,Mono Green,G,,White/Blue/Green,WUG,3,Mono,,https://scryfall.com/card/fra/114/something-worth-saving,https://cards.scryfall.io/normal/front/0/2/02ee7817-40af-4fcf-a2df-eb218b669281.jpg?1788878199
Something Worth Saving,{1}{G},Common,2.0,Mono Green,G,,White/Black/Green,WBG,3,Mono,,https://scryfall.com/card/fra/114/something-worth-saving,https://cards.scryfall.io/normal/front/0/2/02ee7817-40af-4fcf-a2df-eb218b669281.jpg?1788878199
Something Worth Saving,{1}{G},Common,2.0,Mono Green,G,,White/Red/Green,WRG,3,Mono,,https://scryfall.com/card/fra/114/something-worth-saving,https://cards.scryfall.io/normal/front/0/2/02ee7817-40af-4fcf-a2df-eb218b669281.jpg?1788878199
Something Worth Saving,{1}{G},Common,2.0,Mono Green,G,,Blue/Black/Green,UBG,3,Mono,,https://scryfall.com/card/fra/114/something-worth-saving,https://cards.scryfall.io/normal/front/0/2/02ee7817-40af-4fcf-a2df-eb218b669281.jpg?1788878199
Something Worth Saving,{1}{G},Common,2.0,Mono Green,G,,Blue/Red/Green,URG,3,Mono,,https://scryfall.com/card/fra/114/something-worth-saving,https://cards.scryfall.io/normal/front/0/2/02ee7817-40af-4fcf-a2df-eb218b669281.jpg?1788878199
Something Worth Saving,{1}{G},Common,2.0,Mono Green,G,,Black/Red/Green,BRG,3,Mono,,https://scryfall.com/card/fra/114/something-worth-saving,https://cards.scryfall.io/normal/front/0/2/02ee7817-40af-4fcf-a2df-eb218b669281.jpg?1788878199
Something Worth Saving,{1}{G},Common,2.0,Mono Green,G,,White/Blue/Black/Green,WUBG,4,Mono,,https://scryfall.com/card/fra/114/something-worth-saving,https://cards.scryfall.io/normal/front/0/2/02ee7817-40af-4fcf-a2df-eb218b669281.jpg?1788878199
Something Worth Saving,{1}{G},Common,2.0,Mono Green,G,,White/Blue/Red/Green,WURG,4,Mono,,https://scryfall.com/card/fra/114/something-worth-saving,https://cards.scryfall.io/normal/front/0/2/02ee7817-40af-4fcf-a2df-eb218b669281.jpg?1788878199
Something Worth Saving,{1}{G},Common,2.0,Mono Green,G,,White/Black/Red/Green,WBRG,4,Mono,,https://scryfall.com/card/fra/114/something-worth-saving,https://cards.scryfall.io/normal/front/0/2/02ee7817-40af-4fcf-a2df-eb218b669281.jpg?1788878199
Something Worth Saving,{1}{G},Common,2.0,Mono Green,G,,Blue/Black/Red/Green,UBRG,4,Mono,,https://scryfall.com/card/fra/114/something-worth-saving,https://cards.scryfall.io/normal/front/0/2/02ee7817-40af-4fcf-a2df-eb218b669281.jpg?1788878199
Something Worth Saving,{1}{G},Common,2.0,Mono Green,G,,White/Blue/Black/Red/Green,WUBRG,5,Mono,,https://scryfall.com/card/fra/114/something-worth-saving,https://cards.scryfall.io/normal/front/0/2/02ee7817-40af-4fcf-a2df-eb218b669281.jpg?1788878199
Sureshot Sower,{1}{G},Common,2.0,Mono Green,G,,Green,G,1,Mono,,https://scryfall.com/card/fra/115/sureshot-sower,https://cards.scryfall.io/normal/front/b/6/b635389c-e286-4edb-80d1-23dbe4a18857.jpg?1789614751
Sureshot Sower,{1}{G},Common,2.0,Mono Green,G,,White/Green,WG,2,Mono,,https://scryfall.com/card/fra/115/sureshot-sower,https://cards.scryfall.io/normal/front/b/6/b635389c-e286-4edb-80d1-23dbe4a18857.jpg?1789614751
Sureshot Sower,{1}{G},Common,2.0,Mono Green,G,,Blue/Green,UG,2,Mono,,https://scryfall.com/card/fra/115/sureshot-sower,https://cards.scryfall.io/normal/front/b/6/b635389c-e286-4edb-80d1-23dbe4a18857.jpg?1789614751
Sureshot Sower,{1}{G},Common,2.0,Mono Green,G,,Black/Green,BG,2,Mono,,https://scryfall.com/card/fra/115/sureshot-sower,https://cards.scryfall.io/normal/front/b/6/b635389c-e286-4edb-80d1-23dbe4a18857.jpg?1789614751
Sureshot Sower,{1}{G},Common,2.0,Mono Green,G,,Red/Green,RG,2,Mono,,https://scryfall.com/card/fra/115/sureshot-sower,https://cards.scryfall.io/normal/front/b/6/b635389c-e286-4edb-80d1-23dbe4a18857.jpg?1789614751
Sureshot Sower,{1}{G},Common,2.0,Mono Green,G,,White/Blue/Green,WUG,3,Mono,,https://scryfall.com/card/fra/115/sureshot-sower,https://cards.scryfall.io/normal/front/b/6/b635389c-e286-4edb-80d1-23dbe4a18857.jpg?1789614751
Sureshot Sower,{1}{G},Common,2.0,Mono Green,G,,White/Black/Green,WBG,3,Mono,,https://scryfall.com/card/fra/115/sureshot-sower,https://cards.scryfall.io/normal/front/b/6/b635389c-e286-4edb-80d1-23dbe4a18857.jpg?1789614751
Sureshot Sower,{1}{G},Common,2.0,Mono Green,G,,White/Red/Green,WRG,3,Mono,,https://scryfall.com/card/fra/115/sureshot-sower,https://cards.scryfall.io/normal/front/b/6/b635389c-e286-4edb-80d1-23dbe4a18857.jpg?1789614751
Sureshot Sower,{1}{G},Common,2.0,Mono Green,G,,Blue/Black/Green,UBG,3,Mono,,https://scryfall.com/card/fra/115/sureshot-sower,https://cards.scryfall.io/normal/front/b/6/b635389c-e286-4edb-80d1-23dbe4a18857.jpg?1789614751
Sureshot Sower,{1}{G},Common,2.0,Mono Green,G,,Blue/Red/Green,URG,3,Mono,,https://scryfall.com/card/fra/115/sureshot-sower,https://cards.scryfall.io/normal/front/b/6/b635389c-e286-4edb-80d1-23dbe4a18857.jpg?1789614751
Sureshot Sower,{1}{G},Common,2.0,Mono Green,G,,Black/Red/Green,BRG,3,Mono,,https://scryfall.com/card/fra/115/sureshot-sower,https://cards.scryfall.io/normal/front/b/6/b635389c-e286-4edb-80d1-23dbe4a18857.jpg?1789614751
Sureshot Sower,{1}{G},Common,2.0,Mono Green,G,,White/Blue/Black/Green,WUBG,4,Mono,,https://scryfall.com/card/fra/115/sureshot-sower,https://cards.scryfall.io/normal/front/b/6/b635389c-e286-4edb-80d1-23dbe4a18857.jpg?1789614751
Sureshot Sower,{1}{G},Common,2.0,Mono Green,G,,White/Blue/Red/Green,WURG,4,Mono,,https://scryfall.com/card/fra/115/sureshot-sower,https://cards.scryfall.io/normal/front/b/6/b635389c-e286-4edb-80d1-23dbe4a18857.jpg?1789614751
Sureshot Sower,{1}{G},Common,2.0,Mono Green,G,,White/Black/Red/Green,WBRG,4,Mono,,https://scryfall.com/card/fra/115/sureshot-sower,https://cards.scryfall.io/normal/front/b/6/b635389c-e286-4edb-80d1-23dbe4a18857.jpg?1789614751
Sureshot Sower,{1}{G},Common,2.0,Mono Green,G,,Blue/Black/Red/Green,UBRG,4,Mono,,https://scryfall.com/card/fra/115/sureshot-sower,https://cards.scryfall.io/normal/front/b/6/b635389c-e286-4edb-80d1-23dbe4a18857.jpg?1789614751
